                        the sushi has been from average to below average the wait service has always been sub-par the atmosphere goes from nice to really irritating you sit in the area beyond the kitchen the acoustics are horrid everything echoes is extremely,service,0,0
                                    over time the food quality has decreased substantially it is a lot less crowded than it used to and the service must definitely be part of the reason,service,0,0
                                                   i think this is one of the more underrated places in the city,misc,2,0
                                                          so sorry i rate this better,misc,1,0
                                                          less = more in their case,misc,2,2
                                               finally let into the store 5 at a time to buy expensive slices from a harried staff,service,0,0
                                                         this restaurant is such a great place,misc,2,2
                                                      suan was a recommendation that i am glad we heeded,misc,2,2
                                                  several times and put up with the bad manners knowing that their job easy,service,0,2
                                                      patroon features a nice cigar bar and has great staff,service,2,2
                                                 the delmonico steak had to be sent back because it was not cooked to order,food,0,0
                                           finally my wife stood face to face in front of one of the staff and she asked you waiting for a,service,0,0
                                                      my husbands was perfect my was well done and dry,food,1,2
                              not only is it an adventure getting to this somewhat hidden spot once you enter the unmarked wooden doors the zen and intimate décor will make you feel like no longer in the city,location,1,1
                                                 his wife tanya the hostess completes the comforting atmosphere by being delightfully warm and gracious,service,2,2
                            i would normally not finish the when i order these kinds of food but for the first time every piece was as eventful as the first the scallops and prawns was so fresh and nicely cooked,food,2,2
                                                            drinks way over priced,price,0,0
                                    you get what you pay for and with that logic in mind spice is a great place to grab some cheap eats and drinks in a beautiful setting,price,2,2
                                      the service was attentive yet unimposing the food was far better than many notorious restaurants in midtown and the wine list is extensive and well priced,food,2,2
                                           you get the sense that the people there care about their restaurant and about your experience and that is very nice,service,2,2
                                                 the food here is rather good but only if you like to wait for it,food,2,1
                                                            but spot great food,restaurant,2,2
                                                   and yes dal bukhara is so dam good and so are all the,food,2,2
                                                      sandwiches burgers and salads like the cobb are classic successes,food,2,2
                                                    if presentation and service is your thing then this magic show works,service,2,2
                                                    once you step into cosette miraculously in a small path parisian bistro,ambience,1,2
                                                thalia is a beautiful restaurant with beautiful people serving you but the food quite match up,service,2,2
                                               immediately after we paid the waiter took the money and said okay you guys are outta here,service,0,0
                                             drinks are and i feel like i am in a third world country when i walk in the door,drinks,2,2
                                               decent thai food in cute - though a bit dank - little nolita hangout but service terrible,food,2,2
                                                             we go often,misc,1,2
                                            to their credit they removed the dish from the but no manager stopped by to ask what the problem was,service,1,0
                                             the cuisine from what gathered is authentic taiwanese though its very different from what been accustomed to in taipei,food,1,2
                                                         they charge different prices all the time,price,0,0
                                                             food was ok,food,1,1
                                                         the dim sum however was very good,food,2,2
                                                            wonderful strawberry as well,drinks,2,2
                                                      i would highly recommend requesting a table by the window,misc,2,2
                                                           can run but they hide,restaurant,0,0
                                                  the high prices going to pay is for the view not for the food,restaurant,0,0
                                               we ordered the special grilled branzino that was so infused with bone it was difficult to eat,food,0,1
                                                   great to go for a quick lunch either alone or with a friend,misc,2,1
                                                            it is not consistent,misc,0,0
                                                 the food is so good and so popular that waiting can really be a nightmare,food,2,0
                                              for those that go once and enjoy it all i can say is that they just get it,misc,2,2
                                     then to top things off she dropped used silverware on my jacket and did not stop to apologize or clean the mess that was left on clothes,service,0,0
                                                 word of advice save room for pasta dishes and never leave until had the tiramisu,food,2,0
                                                         downstairs lounge is always a good attraction,ambience,2,1
                                                             drinks were good,drinks,2,2
                                                    both the fresh mozzarella slices and the plain cheese slice are phenomenal,food,2,2
                                    nick is one of the only places worthy of going in the area so if you happen to be by madison square garden or square check it out,misc,2,2
                                                          once inside the real experience begins,restaurant,2,2
                                                my fiance took me to scopa last week for my birthday and i believe the food,misc,1,2
                                                               yum,food,2,2
                                     the decor however seems to be the distraction so you notice that you just payed 300 bucks for some cold eggplant that took 2 frickin hours to,food,0,0
                                          just take the seat between the bar and the back half of the restaurant i saw a woman get nudged sitting there,ambience,0,2
                                             being with a couple of cool decor good pita and hummus and grilled octopus that was actually pretty tasty,food,2,2
                                                     the pasta primavera was outstanding as well lots of fresh veggies,food,2,2
                                                         never too crowded and always great service,service,2,2
                                                            you go wrong here,restaurant,2,2
                                                     never had any problems with the staff but maybe been lucky,service,2,2
                                                         favourites potato spinach gnocchi and the lamb,food,2,2
                                             when we stumbled on leon we thought that we had found quite the gem but we were certainly wrong,misc,0,2
                                                         so eat fast and order a lot,misc,1,0
                                             love this place every time we are in the city this is one of the places we always go,restaurant,2,2
                                                red dragon roll - my favorite thing to eat of any food group - hands down,food,2,2
                                       young neighborhood trendies graze at the counter during the day while chic art-house drinkers with heavy doses of the munchies pile in late at night,ambience,1,2
                                                              killer sushi,food,2,2
                                            this is a typical example of an establishment in which its owners do not know anything about the restaurant business,misc,0,2
                                        however there is just something so great about being outdoors in great landscaping enjoying a casual drink that makes going to this place worthwhile,ambience,2,2
                                             we were tired and cold when we got to the restaurant then we sat down to begin ordering appetizers,misc,1,0
                                                    the chips and salsa are so yummy and the prices are fabulous,food,2,2
                                                     you fellas above says its the best taiwanese restaurant in town,misc,1,2
                                                    if you mind all that noise then go to the chart house,ambience,1,0
                                                             way below average,restaurant,0,0
                                                       if you want to save some money go here,price,0,0
                                                          you will not be missing anything,misc,0,2
                                                            the service was attentive,service,2,2
                                                 we shared the family platter and i especially enjoyed the black cod in sake kasu,food,2,1
                                      unlike other places in nyc where the sandwiches you want only come as a here you can get what you want in a reasonably sized portion,price,2,0
                                                       it was like dining at a completely different restaurant,restaurant,2,2
                                                always found the wait staff and if you sit at the bar the cooks very friendly,service,2,2
                                              the decoration was feeling like we was on the cairo actually the street is part of that adventure,misc,2,2
                                                  service was divine oysters where a sensual as they come and the price be,food,2,2
                                                            best food phenomenal service,service,2,2
                                                               satisfying,misc,2,2
                                             i grew up eating dosa and have yet to find a place in ny to satisfy my taste buds,misc,1,2
                                                         went here on sat and was disappointed,restaurant,0,0
                                                             very very nice,restaurant,2,2
                                                       the drinks are amazing and half off till 8pm,food,2,2
                                       the chicken lollipop is my favorite most of the dishes have to agree with a previous are quite oily and very spicy the chilli chicken,food,0,0
                                                  the real problem i had with this place was the complete lack of service,service,0,0
                                                               ,misc,2,0
                                      the restaurant itself is not large but seems to have several round tables to accommodate large groups hoping to save a buck to eat authentic taiwanese,ambience,1,2
                                             haru serves very fresh fish has a trendy modern ambiance prime location on park avenue south and friendly service,ambience,2,2
                                                           the staff is very friendly,service,2,2
                                                      space was limited but the food made up for it,food,2,0
                                          we went to eat at the jekyll and hyde restaurant on friday night and really enjoyed the fun atmosphere and good food,misc,2,2
                                                        i would definitely come back to this restaurant,misc,2,2
                                                            check this place out,restaurant,2,2
                                                           good variety but nothing surprising,food,1,1
                                                while we thoroughly enjoyed the food it was annoying to scream across the table for conversation,food,2,0
                                                       their whitefish salad is whitefish with a little mayo,food,2,2
                                                             be back again,misc,2,2
                                          i ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime,food,0,0
                                                – i will never forget the amazing meal service and ambiance i experience at this restaurant,service,2,2
                                the music does get a little loud at times but it just made me want to lean closer to my beautiful wife and as i did i got a whiff of coriander,ambience,1,2
                                                  i got an excellent piece of cheesecake and we had several other nice pastries,food,2,2
                                                    the dim sum servings here are a bit larger than used to,food,1,0
                                                     the staff is arrogant the prices are way high for brooklyn,service,0,0
                                             consequently their burgers fell apart in their hands and made such a mess that they feel like finishing them,misc,0,0
                                                          the seafood dynamite is also otherworldly,food,2,2
                                             the staff is accommodating the ambiance is exciting and yet relaxed and the food is out of this world,service,2,2
                                                         went here on sat and was disappointed,restaurant,0,0
                                              this is definitely one of the places that i have continued to come back to over the years,misc,2,1
                                           the catch is that you are charged extra for anything that you leave on your plate so be a greedy pig,misc,0,0
                                             you can get a table without a reservation if you get there early i they make you by bottles,service,2,2
                                                          the spinach is fresh definitely not,food,2,2
                                                    food was good not great not worth the wait or another visit,food,1,1
                                                             check it out,misc,2,2
                                                           always busy but fast moving,ambience,1,2
                                                      the entree was bland and small dessert was not inspired,food,0,0
                                                          somewhat disappointing wine list new vintages,food,0,2
                                                        the food is very good but not outstanding,food,1,1
                                               their bagels are fine but they are a little overcooked and not really a special bagel experience,food,1,1
                                                   the service is outstanding and my eggs benedict could not have been better,food,2,2
                                 even after getting pushed out by the famous sal has risen again to carry on his legacies with a smile true love for his community and not forget the outstanding pizza,food,2,2
                                             no dress codes no attitudes plenty of comfort companionship a great place to relax in an always busy midtown,ambience,2,2
                                                the food is fantastic and the waiting staff has been perfect every single time been there,food,2,2
                                                  so what you really end up paying for is the restaurant not the food,ambience,1,1
                                                   service is excellent no wait and you get a lot for the price,service,2,2
                                                            the - watered down,food,0,0
                                                           the caeser salad was great,food,2,2
                                                         also good for client lunch meetings esp,misc,2,1
                                             my quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor,food,0,0
                                                       the food is reliable and the price is moderate,food,2,1
                                                    we easily spent more than per person including and were still hungry,restaurant,0,0
                                         the meat is fresh the sauces are great you get kimchi and a salad free with your meal and service is good too,service,2,2
                                                            pizza = true love,restaurant,2,2
                                                 a touch more jalapeno heat for contrast and it would have been very good indeed,food,2,2
                                        i would highly recommend to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures,ambience,2,2
                                           i just have nothing to say about this place that is negative except that not a cheap night so worth it,misc,2,1
                                                      for the price you cannot eat this well in manhattan,food,2,2
                                                           it is bland and nothing,food,0,0
                                                i usually order wine with indian so i comment on their wine list or their wines,food,1,2
                                                  uni from maine vs california sea vs freshwater to get a good taste comparison,misc,1,2
                                                     i have not a bad thing to say about this place,restaurant,2,0
                                                     i recommend their pad see ew pork chops or tofu plates,food,2,2
                                                 the staff are all very busy not outstanding service but never been dealt with rudely,service,1,1
                                i have been a longtime fan of holy basil in the east village and while i do believe their food has slightly slipped in quality i have been hesitant to be disloyal,misc,1,0
                                               the halibut was too salty dessert was so so waste any of your and service was poor,service,0,0
                                        food was amazing - i love indian food and eat it quite regularly but i can say this is one of the best had,food,2,2
                                         if craving for great food especially the house roll but stand the wait building outside head across the street to their sake bar,food,2,2
                                                           we will definitely go back,misc,2,0
                                                    eat here unless starving for thai food and you work next door,misc,0,0
                                        not only is the service great but forming conversation around a table is so easy beacuse the atmosphere can be both romantic and comfortable,ambience,2,2
                                                          groovy music made the dinner casual,ambience,2,2
                                                      it appears to be the first venture and it shows,misc,0,1
                                                        i had the plate and i enjoyed it,food,2,2
                                            i book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot,ambience,2,2
                                                         we love the food drinks and atmosphere,food,2,2
                                                       this was from start to finish a uncomfortable experience,restaurant,0,0
                                                         now called nikki sushi sushi is ok,food,1,1
                                 the second you walk through the heavy vault like door with people anticipating your arrival you get the sense that you are going to have the dining ride of a lifetime,ambience,2,2
                                                    noodle pudding is exactly the type of service and food i enjoy,service,2,2
                                                       the sauce is delicious and the crust is perfect,food,2,2
                                                             worth the wait,restaurant,2,2
                                          i went at 6:00 pm specifically for the menu for roasted tomato soup with chevre steak frites creme and it was marvelous,food,2,2
                             this place has totally weird decor stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and,ambience,0,0
                                                the food was excellent as well as service however i left the four seasons very disappointed,restaurant,0,2
                                                      food took some time to prepare all worth waiting for,service,1,1
                                          so if yo really care who is sitting next to you which is about 2 inches away i would say try it,ambience,1,0
                                                            brava la pizza fresca,misc,2,1
                                                        excellent atmosphere delicious dishes good and friendly service,service,2,2
                                               two their appetizer selection stinks it would be nice to get some mozzarella sticks on the menu,misc,1,0
                                  not only is the food authentic but the staff here are practically they are young and hip and know what they are doing when it comes to food and wine,food,2,2
                                                      over all it was a very nice romantic place ,restaurant,2,2
                                                      disappointingly their wonderful has been taken off the bar menu,food,1,2
                                the service was pretty poor all around the food was well below average relative to the cost and outside there is a crazy bum who harasses every customer who leaves the place,price,0,0
                                            – the best summertime deck will even bring you a blanket if you get cold in the seattle evening weather,ambience,2,2
                                                         it is not worth for that bucks,price,0,0
                                              i went here with a friend on a whim we went someplace else first and get a table,misc,1,1
                                                 my wife and i recently visited the bistro for dinner and had a wonderful experience,misc,2,2
                                                              love yuka,misc,2,2
                                                  since i was in the neighborhood we made sure to give this a try,misc,1,2
                                                 i plan to come here again and look forward to trying their assortment of bruschetta,misc,2,2
                                                         seabass on lobster risotto was the best,food,2,2
       besides having the table we had been promised given to other restaurant patrons twice before we were actually seated we were served dishes we ordered three times received one of our orders 20 minutes after the rest of the table had been served that order was and charged more than we should have been on our bill,price,0,0
                                                   this has got to be one of the most overrated restaurants in brooklyn,misc,0,0
                                              everything from the eggs benedict to the mussels and even the hamburger were done well and very tasty,food,2,1
                                                           food was okay nothing great,food,1,1
                                              i have never eaten in the restaurant however upon reading the reviews i got take out last week,misc,1,1
                                                    i wait for summer when they serve outside on their gigantic patio,ambience,2,2
                                                    even though the place is not beautiful the food speaks for itself,food,2,2
                                                              try it,restaurant,2,2
                                                        the lamb meat was undercooked and extremely chewy,food,0,2
                                                the food was pretty good but a little flavorless and the portions very small including dessert,food,1,1
                                             service was decent but not as smooth as i would expect from a place with these prices and reputation,service,1,2
                                             when sitting in their main dining room has a spectacular hand-painted high never know there was a world outside,ambience,2,0
                                                             nice place though,misc,2,2
                                                             try the appetizer,food,2,2
                                                        i come here enjoy very much with husband,restaurant,2,2
                                        service is highly our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress,service,2,1
                                                        but the staff was so horrible to us,service,0,0
                                                when i got there the place was packed but they made sure to seat me quickly,service,2,2
                                     the decor however seems to be the distraction so you notice that you just payed 300 bucks for some cold eggplant that took 2 frickin hours to,service,0,0
                                                             the food is,food,2,2
                                            lived in shanghai most of my life and thought the food was comparable to the flagship green bo restaurant there,food,2,1
                                                      i particularly love their yellowfin tuna and their mussel selection,food,2,2
                                                      its not the same if you have to sit inside,ambience,1,0
                                                     the service is great my soup always arrives nice and hot,service,2,2
                                the service was pretty poor all around the food was well below average relative to the cost and outside there is a crazy bum who harasses every customer who leaves the place,food,0,0
                                                           the counter service is bad,service,0,0
                                   i was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again,service,0,0
                                                orsay is a very pleasant throw back to traditional french food and french service as well,service,2,2
                                                thalia is a beautiful restaurant with beautiful people serving you but the food quite match up,food,0,2
                                                  service was slow had to wait to order and get food although not crowded,service,0,1
                                                         – i really enjoyed my meal here,food,2,2
                                                         something about them being busy with holiday,misc,0,2
                                                           i absolutely suggest this place,misc,2,1
                                                    the garlic mashed potatoes are hands down the best in the city,food,2,2
                                                orsay is without a doubt one of the best values for authentic french food in nyc,food,2,2
                                                          nice ambience but highly overrated place,restaurant,0,2
                                                        the service is ok but could be better,service,0,1
                                                       however the value and service are both severely lacking,service,0,0
                            the crust has a great bite and a good chew the sauce is light with a nice acidity to it the salt from the cheese is great really heightens the flavor of all the other components,food,2,2
                                                           suan has challenged this loyalty,misc,1,2
                                               its also a bit of a hassle to get to without a car happen to live in,misc,0,1
                                                 the dining room is quietly elegant with no music to shout over -- how refreshing,ambience,2,2
                                              i noticed a lot of indian people eating there which is a great sign for an indian place,restaurant,2,2
                                                              no comparison,restaurant,2,0
                                                while the room is not particularly comfortable once seated forget about everything except on your plate,ambience,0,2
                                                  so what you really end up paying for is the restaurant not the food,food,0,1
                                  i am relatively new to the area and tried pick a on 2nd and was disappointed with the service and i thought the food was and on the pricey side,food,0,0
                                            the environment is romantic but the food is horrible the service is pathetic and gabriella lies about everything she could,ambience,2,0
                                                      a beautifully designed dreamy egyptian restaurant that gets at night,ambience,2,2
                                                          i pray it stays open forever,misc,2,1
                                                              amazing food,food,2,2
                                                   the bar is very well stocked with interesting beers and well priced wines,food,2,2
                                                         the house special roll is really good,food,2,2
                                                      the fish was fresh though it was cut very thin,food,1,0
                                               the food is ok but not any better than what you get at a good neighborhood restaurant,food,1,1
                                                           there are other people waiting,service,1,0
                                                               overrated,restaurant,0,0
                                     the restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible reaching for sunglasses,ambience,0,0
                                                the food is yummy especially their mussels in spicy tomato sauce and their shoestring crispy fries,food,2,2
                                                      the bread was stale the salad was overpriced and empty,food,0,0
                                                           i go twice a month,misc,1,0
                                                        fresh ingredients and everything is made to order,food,2,2
                                                   i would defiantly come back here again as one of my top choices,misc,2,2
                                                               ,restaurant,2,2
                                              i was visiting new york city with a friend and we discovered this really warm and inviting restaurant,ambience,2,2
                                                           the best chinese food uptown,food,2,2
                                        aside from the sea urchin the chef recommended an assortment of fish including fatty yellow tail boton shrimp blue fin torro sea eel etc,food,1,2
                                                         just food the kind and gracious hostess,food,2,2
                                                      seating is ok even though sometimes a lot of people,ambience,1,0
                                                    deep fried skewers are good and still rare to find in nyc,food,2,2
                                                 the restaurant could use a little paint but all in all a great sushi place,ambience,1,2
                                                      cuisine is billed as asian fusion - meet the bill,price,0,0
                                                 all the money went into the interior decoration none of it went to the chefs,ambience,2,0
                                       i would highly recommend this place to anyone who is looking for a fine indian dining experience that is definitely a value for your dollar,price,2,2
                                                       the best burger i have had in the village,food,2,2
                                                   a little pricey but it really hits the spot on a sunday morning,misc,2,1
                                        a place for people who pay a lot for mediocre food noise and a chance to be with their fellow bridge and tunnel folks,price,0,0
                             while sapphire is certainly not lacking in ambiance and probably has the best decor of any indian restaurant i have been to in new york city the food was not what i had hoped for,food,0,2
                                                      this place had all the trimmings and i mean all,food,2,2
                                  the place is small and intimate and you may feel a little crowded but the service is excellent and great for friends out a romantic date or a special occasion,ambience,0,2
                                                        there is no excuse for such lousy service,service,0,0
                                                  so what you really end up paying for is the restaurant not the food,food,0,1
                                                          the service was great as well,service,2,2
                        i know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer,misc,0,0
                                              everyone that sat in the back outside agreed that it was the worst service we had ever received,service,0,0
                                                            really cool staff inside,ambience,2,2
                                                      save yourself the time and trouble and skip this one,misc,0,1
                                                    i think had some the best meals of my life at minnow,food,2,2
                                                              great atmosphere,ambience,2,2
                                                         i received prompt service with a smile,service,2,2
                                          we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order,service,0,0
                                                      only open for lunch but the food is so good,misc,1,1
                                     delicious food excellent service and a pretty atmosphere make this a great choice for dinner and the lunch buffet makes it an even better choice for lunch,price,2,2
                                                  service is not what one would expect from a joint in this price category,service,0,0
                                                          personally i say save your money,misc,0,1
                                                          the service was attentive yet discreet,service,2,2
                                                 this place has really fresh sushi and a nice large menu of japanese classic cuisine,food,2,2
                                             still any quibbles about the bill were off-set by the measures of liqueurs which were courtesy of the house,price,1,1
                                                    the restaurant offers an extensive wine list and an ambiance you forget,drinks,2,2
                                       my husbands birthday and my sons was not as it was and we drove two hours to spend too much money to be treated terribly,restaurant,0,0
                                           i asked repeatedly what the status of the meal was and was pretty much grunted at by the unbelievably rude waiter,service,0,0
                                                           bison was quite excellent however,food,2,2
                                                       never once did i leave feeling unwelcome or impressed,misc,1,2
                                                      if your into thai you cannot miss this great restaurant,misc,2,2
                             took forever to get our order taken water refills were too much to ask for and the only time she was fast was when we asked for our bill when we could get her attention,service,0,0
                                                    in fact many want to return a second time during their visit,restaurant,2,2
                                                  the prices are about for an entree for dinner and even less for lunch,price,2,2
                                                        although somewhat loud the noise was minimally intrusive,ambience,1,0
                                                          the food was boring and expensive,price,0,0
                                                  only eaten in the restaurant once but we have ordered many times for dinner,misc,1,1
                                               if you want americanized chinese food with your usual watery generic white sauce this is your place,food,0,0
                                                  the pizza is delicious and the proprietor is one of the nicest in nyc,service,2,2
                          when the bill came nothing was comped so i told the manager very politely that we were willing to pay for the wine but i think i should have to pay for food with a maggot in it,service,0,0
                                                  i liked the atmosphere very much but the food was not worth the price,ambience,2,0
                                                       if you love seafood you would love this place,food,2,2
                                                   in the evening this place attracted a well dressed with it ny crowd,misc,1,0
                                                    excellent tapas at great prices romantic small but not overly crowed excellent,ambience,2,2
                                                         three strikes and this restaurant is out,misc,0,0
                                                        never swaying never a bad meal never bad,food,2,2
                                         eaten at all three locations and i always love love the food the service is always wonderful and the prices are really reasonable,service,2,2
                                                          the entree was also very good,food,2,2
                                         it is about food and ambiance and imagine how dreadful it will be it we only had to listen to an idle engine,food,0,0
                                                         this is some really good inexpensive sushi,price,2,2
                                                              absolutely delicious,food,2,2
                                                             go to open,restaurant,2,2
                                                        the worst excuse for japanese food ever encountered,misc,0,0
                                               we were worried we would have trouble getting in but somehow managed to have a short wait,service,2,2
                                                         there are no negatives to speak of,restaurant,2,2
                                                        we thought the dessert would be better wrong,food,0,0
                                       you go to mizu for excellent service you go for the large amounts of food the amiable atmosphere and the hole-in-the-wall feeling of the place,ambience,2,0
                            admittedly this is not the place for gigantic pieces of fish overflowing the plate thank goodness in my but for simple elegant sushi there is no better place in new york or anywhere in the us,food,2,1
                                      you can get an excellent meal at most of the many indian restaurants on nearby lexington avenue for the cost of one the dainty dishes here,price,0,2
                                 this is one of my favorite spot very relaxing the food is great all the times  celebrated my engagement and my wedding here  it was very well organized ,ambience,2,2
                                                         our server was very helpful and friendly,service,2,2
                                               decent thai food in cute - though a bit dank - little nolita hangout but service terrible,ambience,1,0
                                                         the lunch menu is an awesome deal,food,2,2
                                      it took 100 years for parisi to get around to making pizza least i think they ever made it before this it was worth the wait,misc,1,2
                                                               go,misc,2,0
                                                good but like the movie is never as good as the book this is same analogy,misc,1,1
                                    this is the first place been that a runner remembers my hope he likes his job because i have half a mind to steal him for my restaurant,service,2,2
                                           to dine at thalia can be slightly deceiving because while its beautiful on the outside its so bland on the inside,ambience,1,0
                                                         i was highly disappointed by the food,food,0,0
                                  as soon as i wake up on a saturday or sunday it is the first thing on my mind is when and how i will be getting to fried dumpling,misc,2,1
                                               the service was excellent the coffee was good even by starbucks standards and the food was outstanding,food,2,2
